year,0:15,0:30,0:45,1:00,1:15,1:30,1:45,2:00,2:15,2:30,2:45,3:00,3:15,3:30,3:45,4:00,4:15,4:30,4:45,5:00,5:15,5:30,5:45,6:00,6:15,6:30,6:45,7:00,7:15,7:30,7:45,8:00,8:15,8:30,8:45,9:00,9:15,9:30,9:45,10:00,10:15,10:30,10:45,11:00,11:15,11:30,11:45,12:00,12:15,12:30,12:45,13:00,13:15,13:30,13:45,14:00,14:15,14:30,14:45,15:00,15:15,15:30,15:45,16:00,16:15,16:30,16:45,17:00,17:15,17:30,17:45,18:00,18:15,18:30,18:45,19:00,19:15,19:30,19:45,20:00,20:15,20:30,20:45,21:00,21:15,21:30,21:45,22:00,22:15,22:30,22:45,23:00,23:15,23:30,23:45,24:00,Date_01DEC2013,Date_01FEB2014,Date_01JAN2014,Date_01MAR2014,Date_01NOV2013,Date_01OCT2013,Date_01SEP2013,Date_02APR2014,Date_02DEC2013,Date_02FEB2014,Date_02JAN2014,Date_02MAR2014,Date_02NOV2013,Date_02OCT2013,Date_02SEP2013,Date_03APR2014,Date_03DEC2013,Date_03FEB2014,Date_03JAN2014,Date_03MAR2014,Date_03NOV2013,Date_03OCT2013,Date_03SEP2013,Date_04APR2014,Date_04DEC2013,Date_04FEB2014,Date_04JAN2014,Date_04MAR2014,Date_04NOV2013,Date_04OCT2013,Date_04SEP2013,Date_05APR2014,Date_05DEC2013,Date_05FEB2014,Date_05JAN2014,Date_05MAR2014,Date_05NOV2013,Date_05OCT2013,Date_05SEP2013,Date_06APR2014,Date_06DEC2013,Date_06FEB2014,Date_06JAN2014,Date_06MAR2014,Date_06NOV2013,Date_06SEP2013,Date_07APR2014,Date_07DEC2013,Date_07FEB2014,Date_07JAN2014,Date_07MAR2014,Date_07NOV2013,Date_07OCT2013,Date_08APR2014,Date_08DEC2013,Date_08FEB2014,Date_08JAN2014,Date_08MAR2014,Date_08NOV2013,Date_08OCT2013,Date_08SEP2013,Date_09APR2014,Date_09DEC2013,Date_09FEB2014,Date_09JAN2014,Date_09MAR2014,Date_09NOV2013,Date_09OCT2013,Date_09SEP2013,Date_10APR2014,Date_10DEC2013,Date_10FEB2014,Date_10JAN2014,Date_10MAR2014,Date_10NOV2013,Date_10OCT2013,Date_10SEP2013,Date_11APR2014,Date_11DEC2013,Date_11FEB2014,Date_11JAN2014,Date_11MAR2014,Date_11NOV2013,Date_11OCT2013,Date_11SEP2013,Date_12APR2014,Date_12DEC2013,Date_12FEB2014,Date_12JAN2014,Date_12MAR2014,Date_12NOV2013,Date_12OCT2013,Date_12SEP2013,Date_13APR2014,Date_13DEC2013,Date_13FEB2014,Date_13JAN2014,Date_13MAR2014,Date_13NOV2013,Date_13OCT2013,Date_13SEP2013,Date_14APR2014,Date_14DEC2013,Date_14FEB2014,Date_14JAN2014,Date_14MAR2014,Date_14NOV2013,Date_14OCT2013,Date_14SEP2013,Date_15APR2014,Date_15DEC2013,Date_15FEB2014,Date_15JAN2014,Date_15MAR2014,Date_15NOV2013,Date_15OCT2013,Date_15SEP2013,Date_16APR2014,Date_16DEC2013,Date_16FEB2014,Date_16JAN2014,Date_16MAR2014,Date_16NOV2013,Date_16OCT2013,Date_16SEP2013,Date_17AUG2013,Date_17DEC2013,Date_17FEB2014,Date_17JAN2014,Date_17MAR2014,Date_17NOV2013,Date_17OCT2013,Date_17SEP2013,Date_18APR2014,Date_18AUG2013,Date_18DEC2013,Date_18FEB2014,Date_18JAN2014,Date_18MAR2014,Date_18NOV2013,Date_18OCT2013,Date_18SEP2013,Date_19APR2014,Date_19DEC2013,Date_19FEB2014,Date_19JAN2014,Date_19MAR2014,Date_19NOV2013,Date_19OCT2013,Date_19SEP2013,Date_20APR2014,Date_20AUG2013,Date_20DEC2013,Date_20FEB2014,Date_20JAN2014,Date_20MAR2014,Date_20NOV2013,Date_20OCT2013,Date_20SEP2013,Date_21APR2014,Date_21DEC2013,Date_21FEB2014,Date_21JAN2014,Date_21MAR2014,Date_21NOV2013,Date_21OCT2013,Date_21SEP2013,Date_22APR2014,Date_22AUG2013,Date_22DEC2013,Date_22FEB2014,Date_22JAN2014,Date_22MAR2014,Date_22NOV2013,Date_22OCT2013,Date_22SEP2013,Date_23APR2014,Date_23DEC2013,Date_23FEB2014,Date_23JAN2014,Date_23MAR2014,Date_23NOV2013,Date_23OCT2013,Date_23SEP2013,Date_24APR2014,Date_24DEC2013,Date_24FEB2014,Date_24JAN2014,Date_24MAR2014,Date_24NOV2013,Date_24OCT2013,Date_24SEP2013,Date_25APR2014,Date_25DEC2013,Date_25FEB2014,Date_25JAN2014,Date_25MAR2014,Date_25NOV2013,Date_25OCT2013,Date_25SEP2013,Date_26APR2014,Date_26AUG2013,Date_26DEC2013,Date_26FEB2014,Date_26JAN2014,Date_26MAR2014,Date_26NOV2013,Date_26OCT2013,Date_26SEP2013,Date_27APR2014,Date_27DEC2013,Date_27FEB2014,Date_27JAN2014,Date_27MAR2014,Date_27NOV2013,Date_27OCT2013,Date_27SEP2013,Date_28APR2014,Date_28DEC2013,Date_28FEB2014,Date_28JAN2014,Date_28MAR2014,Date_28NOV2013,Date_28OCT2013,Date_28SEP2013,Date_29APR2014,Date_29AUG2013,Date_29DEC2013,Date_29JAN2014,Date_29MAR2014,Date_29NOV2013,Date_29OCT2013,Date_29SEP2013,Date_30APR2014,Date_30AUG2013,Date_30DEC2013,Date_30JAN2014,Date_30MAR2014,Date_30NOV2013,Date_30OCT2013,Date_30SEP2013,Date_31AUG2013,Date_31DEC2013,Date_31JAN2014,Date_31MAR2014,Date_31OCT2013
2014,3.62665,3.51438,3.1251,3.1251,3.1251,3.1251,3.1251,3.1251,3.1251,3.1251,3.1251,3.1251,3.1251,3.1251,3.05213,2.73928,2.85072,2.93219,2.93219,2.93219,2.93219,2.93219,3.66394,3.7424,4.41744,4.70693,4.80715,5.71005,5.71005,5.8456,6.55884,6.55884,6.55884,6.55884,6.55884,6.55884,6.55884,6.72459,6.75175,6.75175,6.75175,6.77594,7.6777,7.6777,7.6777,7.6777,7.6777,7.6777,7.6777,7.67586,7.25331,7.25331,7.25331,7.25331,7.25331,7.25331,7.25331,7.25331,7.25331,7.25331,7.25331,7.25331,7.16784,7.13756,7.09522,7.02182,7.02182,7.02182,7.02182,6.80813,6.17303,6.17303,6.08919,5.28566,5.28566,5.28566,5.28566,5.28566,5.28566,5.28566,5.28566,5.28566,5.28566,5.28566,5.28566,5.28566,5.28566,5.28566,4.73298,4.3597,4.3597,4.3597,4.3597,4.3597,4.3597,4.3597,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2014,4.3597,4.3597,4.3597,4.3597,4.3597,4.3597,4.3597,4.3597,4.3597,4.3597,4.3597,4.18369,3.39517,3.39517,3.39517,3.42006,3.47233,3.47233,3.47233,3.47233,3.29365,3.28843,4.12821,4.12821,5.70509,5.71005,5.98827,6.79477,6.79033,6.68945,6.4625,6.67459,6.67459,6.67459,6.67459,6.67459,6.67459,7.35692,7.23807,7.09898,7.09898,7.19104,7.92345,7.60054,7.60054,7.60054,7.60054,7.60054,7.60054,7.60054,7.60054,7.76441,7.9765,7.71629,7.71629,7.71629,7.7025,7.63912,7.63912,7.63912,7.63912,7.63912,7.63912,7.63912,7.63912,7.63912,7.63912,7.63912,7.63912,7.09133,6.75175,6.75175,6.75175,6.10449,5.94154,5.94154,5.94154,5.94154,5.40277,5.05417,5.05417,5.05417,5.05417,5.05417,5.05417,5.05417,4.97917,4.89984,4.89984,4.89984,4.89984,4.89984,4.89984,4.89984,4.89984,4.55638,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2014,3.93531,3.93531,3.93531,3.93531,3.93531,3.93531,3.93531,3.93531,3.93531,3.93531,3.93531,3.93531,3.93531,3.80357,3.08651,3.27206,3.37466,3.43375,3.37155,3.08651,3.08651,3.42952,4.05105,4.05105,6.30921,6.13445,6.13445,7.43985,7.96389,6.84326,6.5963,6.71317,6.71317,6.71317,6.71317,6.71317,6.71317,6.71317,7.06878,7.63912,7.63912,7.63912,7.63912,7.63912,7.63912,7.63912,7.63912,7.63912,7.63912,7.63912,7.63912,7.63912,7.63912,7.63912,7.63912,7.63912,7.70901,7.66679,7.25331,7.25331,7.25331,7.25331,7.2524,7.25331,7.25331,7.25331,6.7156,6.90608,6.90608,6.90608,6.90608,6.90608,6.12198,5.98012,5.98012,5.98012,5.98012,5.1618,5.01559,5.01559,5.01559,5.01559,5.01559,5.01559,5.01559,5.01559,5.01559,5.01559,5.01559,5.01559,5.01559,5.01559,5.01559,4.88796,4.16679,4.16679,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2014,4.16679,4.16679,4.16679,4.16679,4.16679,4.16679,4.16679,4.16679,4.16679,4.16679,4.16679,3.69354,3.318,3.318,3.3362,3.35658,3.35658,3.32477,3.1251,3.1251,3.1251,3.5093,3.93531,3.93531,4.7551,4.7841,5.10598,5.90356,6.63333,6.93421,7.33047,7.33047,7.65815,7.68556,7.6777,7.6777,7.64502,7.4848,7.94287,8.80925,9.18238,8.90299,8.52572,9.22096,9.22096,8.83104,8.17926,8.17926,8.17926,8.08599,8.82687,9.72252,9.72252,8.66937,7.83203,7.83203,7.83203,7.83203,7.88139,7.90919,7.90919,7.90919,7.90001,7.77905,7.44622,7.44622,7.44622,7.43497,6.63601,6.63601,6.63601,6.63601,5.91436,5.78721,5.78721,5.78721,5.78721,5.78721,5.78721,5.78721,5.78721,5.78721,5.78721,5.78721,4.91167,4.82268,4.82268,4.82268,4.82268,4.54941,4.51403,4.51403,4.51403,4.51403,4.51403,4.51403,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2014,4.51403,4.51403,4.51403,4.43708,3.62665,3.62665,3.62665,3.62665,3.62665,3.62665,3.62665,3.62665,3.62665,3.62665,3.62665,3.62665,3.62665,3.62665,3.62665,3.62665,3.62665,3.62665,4.68157,5.63289,6.89395,6.64433,6.09587,6.7217,7.89338,7.90919,7.31125,8.68995,8.7194,8.38273,7.08541,7.21473,7.21473,8.58687,9.02716,8.82843,8.74811,9.10522,9.01051,8.45937,9.18238,9.21749,8.92656,9.45245,9.45245,8.14775,7.40763,7.40763,7.40763,7.40763,7.40763,7.40763,7.40763,7.40763,7.17076,7.0604,6.98159,6.86749,6.86749,6.86749,6.86749,6.86749,6.86749,6.86749,6.86749,6.06073,5.98012,5.98012,5.15685,5.13133,5.12159,4.7841,4.7841,4.7841,4.7841,4.497,4.47545,4.66495,4.70693,4.70693,4.70693,4.70693,4.70693,4.46049,4.20538,4.20538,4.20538,4.20538,4.20538,4.20538,4.20538,4.20538,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2014,4.20538,4.20538,4.20538,4.20538,4.20538,4.20538,4.20538,3.88389,3.318,3.318,3.318,3.318,3.318,3.318,3.318,3.318,3.318,3.318,3.318,3.318,3.318,3.318,3.318,3.318,3.318,3.318,3.318,3.318,3.31951,3.70382,3.70382,3.80973,3.85814,3.85814,3.85814,3.85814,3.85814,3.85814,3.85814,4.04789,4.3597,4.3597,4.3597,4.3597,4.33091,4.32112,4.32112,4.32112,4.32112,4.32112,4.32112,4.32112,4.32112,4.32112,4.32112,4.32112,4.32112,4.32112,4.32112,4.32112,4.32112,4.32112,4.22784,3.85814,3.85814,3.85814,3.85814,3.85814,3.85814,3.85814,3.85814,3.85814,3.85814,3.85814,3.85814,3.85814,3.85814,3.85814,3.85814,3.85814,3.85814,3.85814,3.85814,3.85814,3.85814,3.85814,3.85814,3.85814,3.85814,3.85814,3.85814,3.85814,3.85814,3.85814,3.85814,3.85814,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2014,3.85814,3.85814,3.85814,3.85814,3.85814,3.85814,3.85814,3.85814,3.85814,3.26168,2.93219,3.11459,3.16368,3.16368,3.16368,3.08481,3.04793,3.04793,3.04793,3.04793,3.04793,3.04793,3.04793,3.04793,3.04793,3.04793,3.04793,3.04793,3.04793,3.04793,3.04793,3.04793,3.04793,3.04793,3.04793,3.04793,3.04793,3.22414,3.47233,3.47233,3.47233,3.47233,3.47233,3.47233,3.47233,3.47233,3.47233,4.36874,4.17911,4.01247,4.01247,4.01247,4.01247,4.01247,4.01247,4.01247,4.01247,4.01247,4.01247,4.01247,4.01247,4.01247,4.01247,4.01247,4.01247,4.00915,3.66416,3.66524,3.66524,3.66524,3.66524,3.66524,3.66524,3.66524,3.66524,3.66524,3.66524,3.66524,3.66524,3.66524,3.66524,3.66524,3.66524,3.66524,3.66524,3.7626,3.89672,3.89672,3.89672,3.89672,3.89672,3.89672,3.89672,3.89672,3.89672,3.89672,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2014,3.89672,3.89672,3.89672,3.89672,3.89672,3.89672,3.89672,3.89672,3.89672,3.89672,3.89672,3.89672,3.89672,3.89672,3.27276,3.00935,3.00935,3.00935,3.00935,3.00935,3.0527,3.81956,3.81956,3.80278,4.68968,5.21146,6.85823,7.44622,8.03871,7.66462,8.29501,8.29501,8.446,7.63912,7.63912,7.63912,8.23832,8.76302,9.49103,8.79084,7.79345,7.79345,7.79345,7.79345,7.79345,7.79345,8.42193,8.75799,8.86948,8.75799,9.02096,9.03408,8.75799,8.47003,7.87061,7.87061,7.87061,7.87061,7.87061,7.87061,7.87061,7.87061,7.87061,7.87061,7.8256,7.75487,7.75487,7.75487,7.75487,7.75487,7.0262,6.90608,6.90608,6.27767,5.94154,5.94154,5.94154,5.94154,5.94154,5.94154,5.94154,5.94154,5.94154,5.94154,5.08649,4.977,4.977,4.977,4.977,4.977,4.977,4.977,4.96696,4.86126,4.86126,4.09683,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2014,4.05105,3.91956,3.85814,3.85814,3.85814,3.85814,3.85814,3.85814,3.85814,3.85814,3.85814,3.85814,3.7881,3.00935,3.07534,3.08651,3.08651,3.08651,3.08651,3.08651,3.08651,3.08651,3.8303,4.18125,4.77127,5.28303,5.28566,5.28566,5.96453,6.21161,6.6924,7.09898,7.09898,7.09898,7.41249,7.94777,7.94777,7.94777,7.94777,7.94777,7.94777,7.94777,7.94777,7.94777,7.94777,7.94777,7.94777,7.94777,7.94777,7.94777,7.94777,7.94777,7.94777,7.94777,7.94777,7.94777,7.94777,7.94777,7.94777,7.94777,7.94777,7.94777,7.94777,7.94777,7.94777,7.94777,7.94777,7.94777,7.94777,7.34803,7.09898,7.09898,6.33711,6.21161,6.21161,6.21161,6.21161,6.21161,6.21161,6.21161,6.21161,6.21161,5.73398,5.28566,5.28566,5.28566,5.28566,5.28566,5.28566,5.28566,5.28566,5.28566,5.28566,5.23776,4.39744,4.39828,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2014,4.39828,4.39828,4.39828,4.39828,4.39828,4.39828,4.39828,3.89606,3.43375,3.43375,3.43375,3.43375,3.43375,3.43375,3.43375,3.43375,3.43375,3.43375,3.43375,3.43375,3.43375,3.43375,3.43375,3.9334,4.5606,5.33054,5.71005,5.71005,6.32388,6.52026,6.68356,7.4848,7.4848,7.4848,7.4848,7.4848,7.4848,7.4848,7.4848,7.4848,7.4848,7.4848,8.16679,8.29501,8.29501,8.29501,8.54126,8.82872,8.83515,8.83515,8.83515,8.83515,8.83515,8.83515,8.83515,8.83515,8.83515,8.83515,8.83515,8.83515,9.07415,9.10522,9.10522,9.10522,9.10522,9.0442,8.14068,8.14068,8.14068,7.66504,7.29189,7.29189,6.56859,6.48168,6.48168,6.48168,5.83012,5.55573,5.55573,5.55573,5.55573,5.55573,5.55573,5.55573,5.55573,5.55573,5.55573,5.52676,4.74552,4.74552,4.74552,4.74552,4.74552,4.74552,4.74552,4.74552,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2014,4.15554,3.86461,3.78098,3.8027,4.08963,4.08963,4.08963,4.08963,4.08963,4.08963,4.08963,4.08963,4.08963,4.08963,4.08963,4.08963,4.08963,4.08963,4.08963,4.08963,4.08963,4.08963,4.02358,3.89672,4.72183,5.18155,5.55573,6.08777,6.36594,6.36594,6.85006,7.21473,7.21473,7.21473,7.21473,7.21473,7.21473,7.21473,7.61434,8.06352,8.06352,8.06352,8.06352,8.06352,8.06352,8.06352,8.06352,8.06352,8.06352,8.06352,8.06352,8.06352,8.06352,8.06352,8.06352,7.87507,7.25331,7.25331,7.25927,7.29189,7.29189,7.29189,7.29189,7.29189,7.04959,6.4431,6.4431,6.4431,6.4431,6.4431,6.33973,5.78721,5.78721,5.47217,4.977,4.977,4.977,4.977,4.977,4.977,4.977,4.977,4.977,4.977,4.977,4.977,4.977,4.88318,4.01247,4.01247,4.01247,4.01247,4.01247,4.01247,4.01247,4.01247,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
