Bureau of Meteorology station number,Year,Month,Day,Minimum temperature (Degree C),Days of accumulation of minimum temperature,Quality_Y
61425,2024,11,18,18.2,1.0,False
61425,2024,11,19,17.3,1.0,False
61425,2024,11,20,12.3,1.0,False
61425,2024,11,21,13.9,1.0,False
61425,2024,11,22,13.5,1.0,True
61425,2024,11,23,14.4,1.0,False
61425,2024,11,24,15.1,1.0,False
61425,2024,11,25,16.3,1.0,False
61425,2024,11,26,17.0,1.0,False
61425,2024,11,27,18.3,1.0,False
61425,2024,11,28,22.4,1.0,False
61425,2024,11,29,21.1,1.0,False
61425,2024,11,30,20.8,1.0,False
61425,2024,12,1,20.4,1.0,True
61425,2024,12,2,16.0,1.0,True
61425,2024,12,3,20.5,1.0,True
61425,2024,12,4,22.1,1.0,True
61425,2024,12,5,19.6,1.0,True
61425,2024,12,6,20.9,1.0,True
61425,2024,12,7,22.0,1.0,True
61425,2024,12,8,20.4,1.0,True
61425,2024,12,9,19.1,1.0,True
61425,2024,12,10,20.2,1.0,True
61425,2024,12,11,17.4,1.0,True
61425,2024,12,12,15.9,1.0,True
61425,2024,12,13,19.9,1.0,True
61425,2024,12,14,22.0,1.0,True
61425,2024,12,15,20.1,1.0,True
61425,2024,12,16,22.2,1.0,True
61425,2024,12,17,18.3,1.0,True
61425,2024,12,18,17.1,1.0,True
61425,2024,12,19,15.8,1.0,True
61425,2024,12,20,15.9,1.0,True
61425,2024,12,21,14.2,1.0,True
61425,2024,12,22,20.8,1.0,True
61425,2024,12,23,21.7,1.0,True
61425,2024,12,24,13.1,1.0,True
61425,2024,12,25,14.8,1.0,True
61425,2024,12,26,16.3,1.0,True
61425,2024,12,27,22.4,1.0,True
61425,2024,12,28,20.7,1.0,True
61425,2024,12,29,16.0,1.0,True
61425,2024,12,30,21.4,1.0,True
61425,2024,12,31,17.7,1.0,True
61425,2025,1,1,18.6,1.0,False
61425,2025,1,2,21.1,1.0,False
61425,2025,1,3,17.3,1.0,False
61425,2025,1,4,18.0,1.0,False
61425,2025,1,5,16.9,1.0,False
61425,2025,1,6,18.6,1.0,False
61425,2025,1,7,20.1,1.0,False
61425,2025,1,8,18.5,1.0,False
61425,2025,1,9,17.4,1.0,False
61425,2025,1,10,18.7,1.0,False
61425,2025,1,11,20.2,1.0,False
61425,2025,1,12,18.2,1.0,False
61425,2025,1,13,18.9,1.0,False
61425,2025,1,14,20.3,1.0,False
61425,2025,1,15,21.1,1.0,False
61425,2025,1,16,19.1,1.0,False
61425,2025,1,17,17.8,1.0,False
61425,2025,1,18,16.5,1.0,False
61425,2025,1,19,18.8,1.0,False
61425,2025,1,20,15.0,1.0,False
61425,2025,1,21,13.4,1.0,False
61425,2025,1,22,17.8,1.0,False
61425,2025,1,23,20.4,1.0,True
61425,2025,1,24,19.4,1.0,False
61425,2025,1,25,17.9,1.0,False
61425,2025,1,26,17.6,1.0,False
61425,2025,1,27,23.1,1.0,False
61425,2025,1,28,21.6,1.0,False
61425,2025,1,29,19.1,1.0,False
61425,2025,1,30,20.0,1.0,False
61425,2025,1,31,20.9,1.0,False
61425,2025,2,1,21.1,1.0,False
61425,2025,2,2,17.3,1.0,False
61425,2025,2,3,18.7,1.0,False
61425,2025,2,4,20.8,1.0,False
61425,2025,2,5,21.3,1.0,False
61425,2025,2,6,19.2,1.0,False
61425,2025,2,7,18.9,1.0,False
61425,2025,2,8,17.9,1.0,False
61425,2025,2,9,19.9,1.0,False
61425,2025,2,10,21.3,1.0,False
61425,2025,2,11,16.9,1.0,False
61425,2025,2,12,17.7,1.0,False
61425,2025,2,13,20.6,1.0,False
61425,2025,2,14,20.1,1.0,False
61425,2025,2,15,21.3,1.0,False
61425,2025,2,16,16.2,1.0,False
61425,2025,2,17,14.8,1.0,False
61425,2025,2,18,13.1,1.0,False
61425,2025,2,19,15.3,1.0,False
61425,2025,2,20,19.1,1.0,False
61425,2025,2,21,18.2,1.0,False
61425,2025,2,22,19.1,1.0,False
61425,2025,2,23,15.4,1.0,False
61425,2025,2,24,18.0,1.0,False
61425,2025,2,25,21.5,1.0,False
61425,2025,2,26,19.7,1.0,False
61425,2025,2,27,20.0,1.0,False
61425,2025,2,28,18.3,1.0,False
61425,2025,3,1,22.7,1.0,True
61425,2025,3,2,19.0,1.0,True
61425,2025,3,3,20.9,1.0,True
61425,2025,3,4,19.5,1.0,True
61425,2025,3,5,19.5,1.0,True
61425,2025,3,6,20.1,1.0,True
61425,2025,3,7,18.9,1.0,True
61425,2025,3,8,17.6,1.0,True
61425,2025,3,9,18.3,1.0,True
61425,2025,3,10,20.2,1.0,True
61425,2025,3,11,20.4,1.0,True
61425,2025,3,12,19.4,1.0,True
61425,2025,3,13,17.6,1.0,True
61425,2025,3,14,16.9,1.0,True
61425,2025,3,15,22.1,1.0,True
61425,2025,3,16,20.6,1.0,True
61425,2025,3,17,18.3,1.0,True
61425,2025,3,18,15.2,1.0,True
61425,2025,3,19,17.7,1.0,True
61425,2025,3,20,17.7,1.0,True
61425,2025,3,21,18.3,1.0,True
61425,2025,3,22,20.5,1.0,True
61425,2025,3,23,20.3,1.0,True
61425,2025,3,24,20.3,1.0,True
61425,2025,3,25,19.1,1.0,True
61425,2025,3,26,18.2,1.0,True
61425,2025,3,27,17.1,1.0,True
61425,2025,3,28,17.1,1.0,True
61425,2025,3,29,18.8,1.0,True
61425,2025,3,30,18.7,1.0,True
61425,2025,3,31,18.5,1.0,True
61425,2025,4,1,17.9,1.0,False
61425,2025,4,2,15.9,1.0,False
61425,2025,4,3,11.5,1.0,False
61425,2025,4,4,12.8,1.0,False
61425,2025,4,5,14.9,1.0,False
61425,2025,4,6,12.0,1.0,False
61425,2025,4,7,13.7,1.0,False
61425,2025,4,8,16.3,1.0,False
61425,2025,4,9,15.9,1.0,False
61425,2025,4,10,13.1,1.0,False
61425,2025,4,11,13.5,1.0,False
61425,2025,4,12,17.3,1.0,False
61425,2025,4,13,14.5,1.0,False
61425,2025,4,14,13.6,1.0,False
61425,2025,4,15,17.7,1.0,False
61425,2025,4,16,16.9,1.0,False
61425,2025,4,17,15.9,1.0,False
61425,2025,4,18,14.9,1.0,False
61425,2025,4,19,11.5,1.0,False
61425,2025,4,20,12.7,1.0,False
61425,2025,4,21,16.4,1.0,False
61425,2025,4,22,12.1,1.0,False
61425,2025,4,23,17.6,1.0,False
61425,2025,4,24,15.6,1.0,False
61425,2025,4,25,15.5,1.0,False
61425,2025,4,26,14.3,1.0,False
61425,2025,4,27,17.3,1.0,False
61425,2025,4,28,17.1,1.0,False
61425,2025,4,29,14.1,1.0,False
61425,2025,4,30,15.9,1.0,False
