year,averagemwh,Rainfall amount (millimetres),Daily global solar exposure (MJ/m*m),Minimum temperature (Degree C),Maximum temperature (Degree C)
2012,3.745824895833332,0.0,6.2,10.7,23.0
2012,3.4766541666666675,0.0,4.6,14.4,24.0
2012,10.956748750000004,0.0,22.1,20.6,25.1
2012,3.7040842708333326,0.0,29.2,14.6,19.7
2013,10.037440625000004,1.0,13.0,15.6,25.0
2013,10.139715104166662,0.0,8.3,13.6,25.2
2013,9.474088958333336,0.0,7.2,13.7,26.7
2013,4.900010208333337,0.0,11.4,16.7,22.7
2013,6.283701041666666,0.0,11.3,16.0,22.4
2013,9.523620312500006,0.0,11.1,18.2,36.5
2013,9.793754479166664,0.0,10.7,15.6,26.1
2013,9.629259270833336,0.0,10.7,11.9,30.2
2013,9.609996354166672,2.3,6.5,14.3,21.4
2013,9.310051458333335,41.7,6.3,15.7,19.4
2013,6.165985104166669,27.9,10.4,15.6,18.3
2013,9.515518854166668,0.0,8.0,15.7,24.4
2013,10.20850979166667,0.0,10.9,16.3,29.9
2013,10.416269375,17.5,13.3,18.4,25.4
2013,9.647756562499998,0.0,11.4,14.3,25.4
2013,5.042491770833331,0.3,14.3,16.2,23.2
2013,4.7206868750000055,0.0,10.3,12.9,37.0
2013,5.936821874999997,0.0,6.5,10.6,33.6
2013,9.564744375000002,0.0,9.6,12.9,29.1
2013,10.658426458333333,0.0,10.6,17.1,25.2
2013,10.101190000000004,0.0,10.4,11.4,29.8
2013,9.810570729166669,0.0,9.7,15.1,29.4
2013,9.475770312500003,0.0,7.2,14.9,29.0
2013,4.969569687500003,0.0,10.4,14.1,27.2
2013,6.001488437499997,0.0,10.4,17.6,38.2
2013,9.26067291666667,0.0,10.4,17.2,29.7
2013,10.034535520833336,0.0,10.6,15.4,37.0
2013,9.940210208333331,0.0,7.1,14.5,36.1
2013,9.954886770833332,2.0,11.6,12.2,22.4
2013,9.235906145833336,0.0,9.6,19.9,26.2
2013,9.51689395833333,0.0,14.5,17.1,40.1
2013,9.531876458333334,0.0,15.6,16.1,36.3
2013,9.20961197916666,0.0,15.4,17.7,23.8
2013,4.681396770833336,0.0,15.7,15.3,33.3
2013,5.873225625,0.0,11.6,17.8,24.8
2013,9.675275000000005,4.3,13.5,16.7,31.7
2013,9.485248645833336,0.0,19.8,17.1,27.7
2013,9.249665833333331,0.0,3.4,16.4,28.1
2013,9.09327208333333,0.0,19.4,16.4,28.5
2013,6.1993117708333285,0.0,12.6,15.3,25.8
2013,9.020961666666668,4.3,12.6,12.6,25.0
2013,10.476655520833331,1.0,5.3,11.9,23.6
2013,10.135740208333331,0.0,5.2,15.5,32.6
2013,9.79069729166667,6.9,11.8,9.2,24.3
2013,9.221229479166668,3.6,5.2,14.7,22.9
2013,4.793608541666667,2.0,10.8,19.3,22.6
2013,6.028701145833337,0.0,2.9,16.8,25.1
2013,8.998029479166664,0.0,3.7,13.6,23.1
2013,10.08972375,0.0,9.0,17.0,21.0
2013,9.6696178125,0.0,12.2,17.6,28.0
2013,9.632622083333333,0.0,12.0,17.1,31.0
2013,4.997394375,0.0,1.0,18.4,27.3
2013,10.409849270833336,0.3,16.8,20.8,39.2
2013,6.016319374999999,1.0,16.4,20.8,28.4
2013,6.4936,0.0,18.2,19.9,25.4
2013,11.579312604166669,0.0,14.8,10.9,24.4
2013,11.183456979166666,0.0,7.6,16.3,34.8
2013,10.954933333333331,0.0,12.5,14.1,24.9
2013,5.945396250000002,0.0,11.4,10.4,34.6
2013,7.001429062499997,0.0,13.4,12.4,30.9
2013,10.69407916666666,0.0,13.7,12.8,26.7
2013,9.736272291666666,0.0,7.3,9.1,29.4
2013,5.264470208333335,0.0,10.6,17.9,24.1
2013,6.450948541666668,0.0,10.1,9.7,34.3
2013,11.136774687500006,0.0,12.3,8.7,25.8
2013,6.51473322916667,0.8,14.2,11.8,20.3
2013,7.567929166666665,0.0,12.9,10.2,24.5
2013,11.305367395833333,0.0,15.1,9.6,23.5
2013,11.467337187499998,0.0,15.0,14.3,22.4
2013,10.826084270833332,3.8,5.5,15.7,23.8
2013,11.705481145833325,0.0,13.3,12.3,18.0
2013,10.924337916666667,0.0,15.6,11.7,26.7
2013,6.32374510416667,0.0,11.6,5.3,24.7
2013,7.2873602083333315,0.8,15.1,7.3,18.7
2013,10.995150104166669,0.3,15.5,8.9,18.6
2013,11.864453645833336,0.3,15.0,14.6,26.4
2013,11.902619583333331,0.0,13.5,8.9,27.3
2013,6.874416979166671,0.0,11.8,13.9,20.9
2013,10.183883749999998,0.0,6.6,13.5,31.1
2013,10.56664875,0.0,3.3,12.4,35.7
2013,7.228691666666664,0.0,0.6,4.3,17.8
2013,10.842643125,0.0,7.0,12.8,21.8
2013,11.55928239583333,0.0,7.3,4.0,26.1
2013,10.293508854166666,0.0,7.5,12.0,32.3
2013,6.559337812500001,8.4,9.8,16.1,26.3
2013,9.40147229166667,0.0,6.6,16.4,23.9
2013,9.704779895833331,0.0,9.1,14.8,24.1
2013,9.548539895833333,0.5,8.4,14.0,26.2
2013,10.343958958333335,0.0,10.3,11.6,32.9
2013,9.892818541666667,0.3,10.6,13.4,23.7
2013,9.848943333333333,2.3,4.3,12.9,20.0
2013,9.632928020833331,3.0,9.2,13.3,17.2
2013,5.14766989583334,4.3,7.8,15.6,24.6
2013,6.153754687500002,2.5,8.0,15.0,26.1
2013,9.271833124999995,2.0,8.5,13.9,22.4
2013,9.939904791666669,0.0,11.7,15.8,23.3
2013,10.028879166666671,0.0,5.9,12.8,21.1
2013,6.153755000000001,1.8,9.6,16.8,23.9
2013,9.744375416666664,0.0,6.8,9.5,25.1
2013,5.634278437500004,0.0,7.4,14.1,22.8
2013,9.684141458333338,0.0,10.8,15.6,27.4
2013,8.866097604166663,0.0,9.3,16.2,21.9
2013,5.061602604166667,0.0,10.1,16.3,23.6
2013,10.69912625,0.0,3.3,11.4,31.2
2013,10.846270208333332,0.0,3.7,14.7,25.4
2013,10.522016354166666,0.0,12.1,10.7,22.6
2013,5.751094062500004,0.0,8.9,6.1,26.6
2013,6.536970937499994,0.0,12.4,11.8,23.7
2013,9.8694071875,0.0,5.5,16.8,31.7
2013,10.586835416666664,0.0,8.6,10.3,31.2
2013,10.56991052083333,0.0,31.3,17.6,26.9
2013,9.36187677083333,19.8,32.8,11.8,22.5
2013,8.85509041666667,32.3,31.7,16.0,22.0
2013,8.645342916666666,14.2,20.1,17.9,26.6
2013,8.447825937500001,5.6,25.7,18.7,22.2
2013,4.406676562500004,0.0,27.9,17.0,25.9
2013,5.250710833333331,0.0,25.5,18.4,29.4
2013,8.588013854166674,0.0,24.1,19.0,30.1
2013,10.053033854166667,0.0,32.8,17.2,29.5
2013,9.079360729166664,0.0,32.9,12.5,25.5
2013,6.026560208333334,0.0,32.4,6.1,21.6
2013,8.788435312499997,0.0,30.9,9.1,18.0
2013,10.067862812499998,0.0,22.4,8.1,22.2
2013,7.434099270833335,10.4,30.5,15.4,27.3
2013,10.013897604166669,0.0,33.1,11.4,23.6
2013,10.515026874999997,1.0,21.4,19.4,26.7
2013,9.481885729166663,7.9,29.7,18.0,24.3
2013,10.5342903125,0.3,12.9,18.0,24.0
2013,9.602199166666669,0.5,30.4,20.9,25.1
2013,5.325161145833338,0.0,32.2,18.1,32.6
2013,6.543896979166675,0.0,31.5,17.4,33.5
2013,11.204654895833327,0.0,31.7,16.6,31.4
2013,10.24336583333333,0.0,26.9,14.9,29.3
2013,9.630634583333338,0.0,9.9,14.2,28.4
2013,8.874046145833331,0.3,30.3,15.0,27.5
2013,8.448590416666663,0.0,30.0,13.4,25.3
2013,9.328855833333336,0.0,29.5,11.7,29.6
2013,9.13974625,0.0,33.8,14.9,28.8
2013,10.049670416666666,31.5,32.0,15.1,19.9
2013,9.64301802083333,0.0,26.9,15.1,23.2
2013,9.776632499999996,0.3,21.4,11.0,26.7
2013,9.275348645833333,0.5,33.1,10.8,26.3
2013,4.969111666666669,0.0,33.2,8.6,24.2
2013,8.941613124999996,0.0,31.2,3.8,19.1
2013,8.69511875,0.0,25.4,5.9,16.8
2013,5.2653289583333285,0.0,27.2,3.7,20.0
2013,10.518697083333334,0.0,26.3,9.3,22.3
2013,10.40358010416667,0.0,32.4,9.4,20.8
2013,10.809621458333332,0.0,20.7,11.6,21.9
2013,6.260156458333331,0.0,33.5,12.1,23.2
2013,6.772142083333335,0.0,26.6,11.7,24.5
2013,9.43617552083333,156.2,31.4,14.3,22.1
2013,8.96026875,0.0,25.3,13.2,25.2
2013,10.005336354166664,0.0,28.8,9.6,22.2
2013,9.830139791666673,0.0,26.0,9.8,22.8
2013,9.254710729166671,0.0,24.8,16.9,28.5
2013,5.249334479166666,0.0,11.6,14.2,32.2
2013,6.208026041666666,0.0,28.4,14.5,32.8
2013,8.856924895833332,0.0,33.3,12.8,31.8
2013,8.779110729166668,0.0,18.1,4.9,23.1
2013,5.010389583333333,0.0,10.7,5.8,22.6
2013,6.776269895833338,0.0,8.9,7.3,20.6
2013,8.434831354166661,0.0,27.1,12.8,29.5
2013,5.897226458333338,0.5,7.5,10.6,23.9
2013,7.260126145833329,0.0,12.6,12.1,20.9
2013,8.639991979166664,0.0,13.9,20.4,29.9
2013,9.236365312499997,0.0,21.4,17.7,28.6
2013,10.065723125000002,0.0,23.0,19.0,28.8
2013,5.23848166666667,0.0,25.3,12.6,24.2
2013,7.121772395833331,0.0,23.3,14.7,21.8
2013,9.6419475,0.0,28.9,17.6,24.6
2013,5.124283125000003,0.0,14.8,12.4,30.6
2013,6.764344999999998,0.0,6.6,14.1,25.0
2013,8.987787291666665,0.0,13.1,18.4,21.9
2013,9.42333385416667,0.0,19.5,15.3,29.3
2013,9.477604791666671,0.0,20.7,15.3,24.4
2013,10.003348750000002,0.0,20.6,20.9,25.9
2013,9.704321875000002,0.0,16.7,19.6,37.2
2013,5.783334687500001,0.0,15.9,18.9,29.8
2013,7.04365197916666,0.0,14.0,21.7,28.9
2013,11.153289062499995,0.0,5.1,18.7,33.7
2013,40.70861572916667,1.3,13.6,17.0,24.0
2013,9.61626395833333,0.0,19.3,16.3,28.8
2013,10.135128333333336,0.0,6.7,18.6,27.1
2013,5.596365625000002,0.5,24.7,20.3,28.3
2013,5.464891145833342,0.0,22.4,19.0,26.2
2013,4.159933645833338,0.0,22.8,16.7,23.9
2013,9.626812812499994,4.8,16.5,21.6,30.6
2013,9.723431354166664,0.0,18.0,21.2,32.3
2013,9.606327500000004,0.0,7.9,20.8,27.3
2013,9.172156458333331,0.0,8.9,19.1,29.9
2013,4.932116354166667,0.3,14.5,19.2,26.3
2013,8.866556145833334,1.0,29.1,12.6,23.3
2013,8.761224062500002,0.0,28.8,16.4,28.1
2013,8.987175104166669,0.0,28.5,16.3,30.9
2013,10.4310984375,0.3,24.5,15.4,27.9
2013,8.41740260416667,0.0,9.4,13.4,27.1
2013,5.7840985416666655,0.3,19.2,16.7,23.2
2013,6.199770625000004,0.0,20.3,12.8,23.1
2013,6.7675559375,51.8,17.4,15.6,19.0
2013,6.293025312499997,0.0,21.4,17.7,30.6
2013,6.253125000000005,1.0,16.7,19.4,27.8
2013,5.236951562499999,0.0,3.7,20.0,29.4
2013,5.863441354166674,0.0,26.9,17.7,29.5
2013,4.417836666666672,0.0,26.0,16.7,28.3
2013,4.8110365625,0.0,25.2,17.6,28.4
2013,11.44194552083333,0.0,2.4,5.6,17.8
2013,5.379127604166668,2.5,31.8,15.1,20.9
2013,5.698029270833332,1.0,24.0,14.2,18.3
2013,4.346291041666659,0.0,9.2,14.9,26.4
2013,6.9059097916666685,0.3,14.2,16.8,25.8
2013,6.048880416666667,0.0,24.1,17.3,25.6
2013,5.734413333333333,9.7,19.8,18.4,26.1
2013,7.5297994791666705,20.1,20.3,18.5,24.1
2013,10.311395729166666,57.4,15.7,18.9,22.7
2013,10.226243541666667,54.9,6.8,17.4,21.8
2013,10.07535364583333,16.0,18.2,19.4,20.6
2013,9.374260208333329,1.0,23.8,20.7,29.3
2013,6.436271458333333,1.3,18.2,20.8,35.6
2013,38.663207916666686,0.8,32.0,13.0,19.0
2013,37.21634104166668,0.0,23.9,11.0,18.0
2013,30.794033124999995,0.0,20.8,9.0,26.0
2013,30.926763437500004,0.0,32.8,12.0,24.0
2013,33.26114666666666,0.0,33.3,18.0,24.0
2013,30.953666562500004,7.6,31.6,14.0,21.0
2013,34.65314052083331,0.0,32.0,14.0,20.0
2013,37.30664052083333,0.0,22.7,11.0,18.0
2013,40.561951041666674,0.3,29.6,11.0,17.0
2013,42.01389864583333,0.3,32.1,14.0,17.0
2013,38.63875270833335,24.6,24.3,13.0,17.0
2013,37.00338270833335,2.3,31.3,11.0,16.0
2013,38.453826354166665,5.6,13.5,9.0,16.0
2013,38.32514916666667,0.0,30.9,10.0,18.0
2013,37.39374270833333,0.0,27.1,12.0,18.0
2013,38.049545625,0.3,31.8,15.0,19.0
2013,36.07216604166665,0.0,31.4,13.0,17.0
2013,31.737958854166667,3.3,26.0,14.0,17.0
2013,36.217021458333335,11.2,15.6,16.0,19.0
2013,33.97909041666666,9.1,29.7,17.0,25.0
2013,33.62898989583333,0.0,33.0,17.0,23.0
2013,34.354021770833334,0.0,30.1,13.0,16.0
2013,34.27538739583333,0.0,24.5,13.0,21.0
2013,35.11160031250001,0.0,29.2,11.0,18.0
2013,34.717293125,0.0,28.5,13.0,19.0
2013,35.13982197916668,0.0,28.8,12.0,19.0
2013,37.993484375,0.0,21.5,10.0,18.0
2013,36.61641114583334,0.0,6.0,9.0,15.0
2013,32.021884687500005,0.0,20.8,14.0,20.0
2013,33.943813854166656,0.0,30.3,18.0,32.0
2013,31.289395833333344,0.0,23.9,20.0,29.0
2013,29.72276937500001,3.0,29.2,20.0,30.0
2013,30.187811354166666,18.0,32.2,18.0,26.0
2013,31.07745260416665,29.2,22.9,20.0,23.0
2013,39.00710031250001,0.0,33.0,15.0,21.0
2013,39.19879833333333,0.0,31.4,14.0,19.0
2013,38.74203229166667,3.0,32.9,14.0,16.0
2013,37.51715291666667,18.8,33.0,11.0,18.0
2013,35.86767437500001,16.0,27.6,12.0,24.0
2013,36.259161666666685,0.0,23.3,16.0,21.0
2013,38.897422500000005,0.3,18.0,17.0,19.0
2013,32.1951196875,0.0,13.7,15.0,20.0
2013,35.94612197916668,0.5,21.7,13.0,16.0
2013,29.687121979166665,0.0,28.1,13.0,20.0
2013,33.29695093750001,0.0,29.3,17.0,19.0
2013,31.62470802083334,0.0,33.7,13.0,18.0
2013,35.010202395833325,1.3,30.3,11.0,19.0
2013,36.15399999999999,0.0,29.9,10.0,20.0
2013,37.13582354166666,0.0,6.2,14.0,23.0
2013,38.05932854166667,0.0,16.9,14.0,20.0
2013,38.85829343749997,0.0,33.2,14.0,19.0
2013,39.09702385416667,0.0,31.4,15.0,19.0
2013,34.064499999999995,0.0,30.8,16.0,18.0
2013,34.610814583333344,0.0,27.9,14.0,18.0
2013,37.716000625,3.8,26.1,13.0,19.0
2013,29.352163750000013,0.5,16.4,9.0,15.0
2013,41.48526802083334,7.4,20.0,7.0,13.0
2013,37.931780104166656,0.0,10.2,11.0,18.0
2013,34.18038468750001,0.0,15.6,11.0,16.0
2013,33.62202989583334,0.0,18.5,11.0,21.0
2013,35.15787864583334,0.0,21.3,11.0,19.0
2013,33.21248260416666,0.0,21.0,10.0,15.0
2013,33.291494583333325,0.0,17.5,10.0,15.0
2013,33.918138229166665,0.5,16.3,9.0,16.0
2013,34.66875479166667,4.3,10.9,8.0,14.0
2013,30.215088437500004,0.5,4.2,11.0,15.0
2013,39.20670125,3.0,26.7,8.0,15.0
2013,36.599479375,17.0,27.1,8.0,15.0
2013,36.69598770833334,0.0,25.3,7.0,14.0
2013,36.18993229166667,22.6,21.3,8.0,15.0
2013,30.355433749999992,0.0,17.9,11.0,14.0
2013,36.94675822916668,0.0,17.2,10.0,15.0
2013,34.325052708333324,0.0,13.8,10.0,14.0
2013,33.67131854166667,0.0,17.4,11.0,18.0
2013,35.36744979166665,0.0,6.4,16.0,18.0
2013,37.838282395833325,0.0,6.4,12.0,18.0
2013,37.5965409375,0.0,14.7,9.0,17.0
2013,35.81895041666669,0.8,9.3,8.0,17.0
2013,33.97156552083332,0.3,11.4,9.0,14.0
2013,33.23844354166666,0.0,12.3,9.0,16.0
2013,33.373140625,0.0,13.2,11.0,17.0
2013,36.3742934375,5.1,15.9,11.0,19.0
2013,33.676021875,0.0,16.6,8.0,15.0
2013,36.92249,0.3,24.3,11.0,16.0
2013,34.780312708333334,15.2,22.3,14.0,16.0
2013,34.18207635416666,0.0,16.0,15.0,20.0
2013,30.50141531249997,0.0,20.4,12.0,18.0
2013,30.681637708333337,0.0,19.4,10.0,17.0
2013,36.452554062500006,0.0,4.0,8.0,17.0
2013,36.26292364583333,0.3,26.3,12.0,22.0
2013,34.73516250000001,0.0,32.8,17.0,21.0
2013,31.337253125000004,0.0,33.2,16.0,22.0
2013,34.74927447916666,0.0,24.4,9.0,17.0
2013,34.67947916666668,0.0,23.7,13.0,17.0
2013,38.6319790625,0.0,18.8,13.0,16.0
2013,41.81128781250001,0.0,7.9,13.0,17.0
2013,38.769875,0.0,17.0,11.0,16.0
2013,32.87683645833333,0.0,30.5,15.0,31.0
2013,39.27687114583335,0.0,19.4,11.0,17.0
2013,37.01053208333334,0.0,22.2,10.0,19.0
2013,32.6748209375,16.5,19.8,13.0,17.0
2013,33.96272364583335,0.0,9.3,12.0,17.0
2013,39.12035208333334,0.0,20.0,11.0,15.0
2013,36.85307187500001,0.0,24.5,9.0,17.0
2013,34.27087083333334,0.0,20.4,8.0,17.0
2013,32.637195833333344,0.0,11.4,12.0,17.0
2013,35.746145104166665,0.0,30.7,13.0,17.0
2013,35.40676791666666,0.0,30.6,13.0,16.0
2013,39.26520677083334,0.0,17.8,10.0,17.0
2013,35.49198875,0.0,4.7,9.0,16.0
2013,11.170208749999995,0.0,16.2,3.9,16.1
2013,6.443446979166672,0.0,2.1,5.2,17.2
2013,11.702484270833333,0.0,25.9,2.7,20.6
2013,6.58034041666667,0.0,13.2,0.3,17.2
2013,7.691732187499997,0.0,26.3,6.6,16.5
2013,11.189450520833333,4.8,24.1,8.9,15.4
2013,12.250057708333337,0.0,20.6,9.2,18.8
2013,11.566063958333336,4.8,22.4,5.6,21.3
2013,11.386745833333327,0.0,6.8,2.1,17.7
2013,6.387617604166667,2.0,21.8,5.8,16.1
2013,7.95920947916666,4.3,17.9,6.8,15.8
2013,10.719155416666664,0.5,24.4,5.7,15.4
2013,11.324766249999996,1.3,28.8,8.2,15.9
2013,11.50124489583333,4.8,26.2,7.0,17.0
2013,11.594925208333336,0.0,13.3,4.7,17.0
2013,6.539335104166665,0.0,9.0,5.6,29.5
2013,10.30137854166667,0.0,3.4,11.6,23.2
2013,11.510707604166669,0.0,20.2,5.0,21.0
2013,11.0811028125,0.0,28.5,5.8,23.3
2013,11.61006552083333,0.0,26.3,3.3,23.1
2013,11.83921979166666,0.0,17.8,0.1,20.2
2013,11.7679353125,0.0,17.8,1.7,19.2
2013,10.536367708333335,0.0,13.3,7.5,21.8
2013,6.34897760416667,0.0,18.7,1.7,20.7
2013,7.073976041666666,0.0,4.0,6.1,18.3
2013,10.551351249999998,0.0,13.0,5.0,16.0
2013,10.934588645833337,0.0,22.3,6.2,18.1
2013,11.139928437499997,0.0,3.8,2.1,20.4
2013,11.79994979166667,0.0,12.2,9.3,21.2
2013,11.844424583333335,0.0,6.2,9.5,19.1
2013,6.5601540625,0.0,4.3,7.4,25.6
2013,7.449802187499999,0.0,17.5,7.9,24.7
2013,11.141189791666674,2.0,7.8,10.3,19.9
2013,11.9387359375,0.0,1.6,4.2,20.9
2013,11.439737395833337,0.0,4.0,4.6,20.6
2013,11.5499775,0.0,9.7,6.0,19.7
2013,11.7996346875,1.3,12.3,10.1,22.9
2013,6.459848958333336,0.0,4.5,10.7,23.2
2013,11.09119583333334,0.0,13.5,8.6,26.3
2013,11.352208125000002,0.0,8.7,8.2,22.3
2013,11.616531874999994,0.0,5.2,8.5,23.5
2013,11.010763229166662,0.0,16.8,10.3,19.8
2013,11.29117375,0.0,2.3,3.2,17.9
2013,11.245595104166668,0.0,19.4,4.7,20.9
2013,6.240316145833327,0.0,9.6,5.6,22.6
2013,7.50326614583333,0.3,20.1,3.4,21.8
2013,11.122738020833332,0.0,18.9,3.2,19.1
2013,12.008128645833333,0.0,18.9,7.2,21.2
2013,12.076259791666669,0.0,16.1,4.7,17.8
2013,11.380122916666666,0.0,8.4,3.1,19.4
2013,10.132469166666668,0.0,19.0,4.2,19.3
2013,5.453494583333327,0.0,1.0,5.4,19.3
2013,5.956120104166658,0.5,23.3,9.9,17.3
2013,9.551620000000002,0.0,9.9,10.1,25.0
2013,12.18997,0.0,15.2,4.2,21.6
2013,33.43476093750002,0.0,26.9,17.0,19.0
2013,10.64913166666667,0.0,26.8,0.3,14.9
2013,35.05852197916666,3.3,31.5,13.0,18.0
2013,30.72519635416667,11.4,17.6,15.0,22.0
2013,30.693629270833327,0.0,29.6,15.0,20.0
2013,32.20405739583334,0.5,20.5,18.0,22.0
2013,29.558385312500004,0.3,2.3,20.0,26.0
2013,32.09186333333334,0.0,29.5,20.0,24.0
2013,7.4468076041666755,0.0,16.4,-4.0,17.2
2013,10.972913124999993,0.0,31.5,0.4,14.9
2013,12.02784281250001,1.0,22.9,2.3,14.4
2013,30.75372052083334,0.0,18.4,13.0,18.0
2013,32.560603124999986,0.0,8.4,14.0,35.0
2013,33.355084583333344,0.0,6.0,19.0,26.0
2013,10.493944062500002,0.0,29.7,2.4,10.7
2013,33.779137083333325,0.0,30.1,15.0,22.0
2013,34.88319614583333,0.0,29.6,15.0,19.0
2013,31.484688124999987,10.2,18.6,14.0,27.0
2013,32.48415989583332,0.0,26.4,15.0,21.0
2013,35.37114166666666,0.0,21.4,15.0,19.0
2013,34.69132625,3.8,28.4,13.0,16.0
2013,33.99667802083332,0.8,14.3,12.0,17.0
2013,33.41631583333333,0.8,33.4,12.0,16.0
2013,33.32884239583335,0.0,27.6,12.0,17.0
2013,10.696760520833337,0.0,30.6,4.8,16.1
2013,10.657805416666667,0.0,11.5,1.1,17.3
2013,10.711268750000002,0.0,2.3,5.1,17.4
2013,11.185349583333332,0.0,28.5,1.7,17.4
2013,10.893899374999998,0.0,7.7,-0.6,17.8
2013,6.069515416666672,0.0,30.9,-0.2,17.4
2013,11.0612309375,0.0,8.7,5.7,24.0
2013,11.610696249999997,0.0,22.1,8.7,22.6
2013,12.183819270833338,0.0,25.9,8.7,20.5
2013,11.328709479166664,24.1,27.3,6.3,12.6
2013,11.137720520833332,1.0,32.0,1.8,10.6
2013,10.683354791666668,0.3,30.9,0.8,16.7
2013,6.029771145833338,0.0,23.7,2.7,17.1
2013,6.863905833333334,3.0,14.1,7.8,17.2
2013,10.327243125000004,2.8,19.7,4.1,14.3
2013,10.9297003125,0.0,26.1,1.4,18.3
2013,11.129677499999998,0.0,23.1,2.4,16.9
2013,9.941739375,0.5,33.4,12.6,24.3
2013,10.773092812499996,0.0,22.6,3.1,14.7
2013,5.776486874999992,0.0,8.3,2.2,16.1
2013,6.775429895833334,0.0,6.8,5.8,17.8
2013,9.916878645833338,0.0,25.0,5.0,18.2
2013,7.279000104166659,0.0,28.9,4.6,18.4
2013,6.733162812499992,0.0,22.8,10.4,17.3
2013,7.569661562500005,0.0,25.5,11.5,18.1
2013,10.59172510416666,0.0,6.0,5.0,14.9
2013,5.453178645833334,0.0,15.2,3.2,17.4
2013,6.604943854166675,0.5,22.1,1.7,17.8
2013,9.916405104166666,0.0,22.1,1.2,17.8
2013,10.58336625,2.8,10.3,4.9,17.8
2013,70.25940697916664,0.0,25.3,7.0,14.0
2013,60.11496062500003,0.0,29.2,11.0,18.0
2013,66.72105854166666,0.0,28.5,13.0,19.0
2013,82.48873864583331,0.0,28.8,12.0,19.0
2013,77.60251104166663,0.0,21.5,10.0,18.0
2013,78.72734635416667,0.0,6.0,9.0,15.0
2013,85.29271781250003,0.0,21.7,13.0,16.0
2013,80.63387260416665,0.0,22.3,14.0,16.0
2013,61.62366583333334,0.0,16.0,15.0,20.0
2013,63.72589781249999,0.0,20.4,12.0,18.0
2013,75.40959114583333,0.0,19.4,10.0,17.0
2013,72.6642465625,0.0,4.0,8.0,17.0
2013,72.3275125,0.0,26.7,8.0,15.0
2013,61.01185000000001,0.0,27.1,8.0,15.0
2013,74.21782364583332,0.0,24.5,13.0,21.0
2013,56.49101593750003,0.0,24.4,9.0,17.0
2013,57.51894135416672,0.0,23.7,13.0,17.0
2013,68.9735577083333,0.0,18.8,13.0,16.0
2013,67.74559072916668,0.0,7.9,13.0,17.0
2013,58.771229583333344,0.0,17.0,11.0,16.0
2013,54.02678562500004,0.0,24.3,11.0,16.0
2013,77.91643208333333,0.0,19.4,11.0,17.0
2013,64.48326583333333,0.0,22.2,10.0,19.0
2013,63.607305520833314,0.0,19.8,13.0,17.0
2013,77.43527552083331,0.0,9.3,12.0,17.0
2013,82.72271614583333,0.0,20.0,11.0,15.0
2013,81.95026499999996,0.0,24.5,9.0,17.0
2013,78.52391041666668,0.0,20.4,8.0,17.0
2013,62.01865822916665,0.0,32.1,14.0,17.0
2013,66.12470375,0.0,31.4,15.0,19.0
2013,82.15992291666667,0.0,30.8,16.0,18.0
2013,80.63839750000001,0.0,27.9,14.0,18.0
2013,78.22299916666665,0.0,26.1,13.0,19.0
2013,76.5840132291667,0.0,27.1,12.0,18.0
2013,74.88771010416667,4.6,23.9,11.0,18.0
2013,55.4745915625,0.0,26.3,12.0,22.0
2013,57.60114489583331,0.0,32.8,17.0,21.0
2013,79.60048031249997,0.0,33.2,16.0,22.0
2013,85.280453125,0.0,31.6,14.0,21.0
2013,80.0018832291667,0.0,32.0,14.0,20.0
2013,80.38518697916663,0.0,22.7,11.0,18.0
2013,66.7502825,0.0,29.6,11.0,17.0
2013,74.98480906249998,0.0,16.6,8.0,15.0
2013,68.35231520833332,2.0,24.3,13.0,17.0
2013,86.67601270833335,2.5,31.3,11.0,16.0
2013,82.34789875000001,2.3,13.5,9.0,16.0
2013,79.94739458333338,0.0,30.9,10.0,18.0
2013,84.49895572916668,0.0,32.0,13.0,19.0
2013,80.84767739583332,0.0,31.8,15.0,19.0
2013,59.10080020833332,0.0,31.4,13.0,17.0
2013,63.58826218749997,0.0,26.0,14.0,17.0
2013,88.69869895833331,0.0,11.4,12.0,17.0
2013,83.41862250000004,0.0,30.7,13.0,17.0
2013,79.62216125,0.0,30.6,13.0,16.0
2013,76.070050625,0.0,30.1,13.0,16.0
2013,71.63009958333335,1.0,11.5,20.0,25.0
2013,55.10976479166669,5.3,11.4,9.0,14.0
2013,56.00985906249999,0.0,12.3,9.0,16.0
2013,72.81243947916664,0.0,13.2,11.0,17.0
2013,72.57242760416669,16.8,15.9,11.0,19.0
2013,73.67105531250002,18.3,14.9,13.0,18.0
2013,73.15916614583332,1.3,11.9,13.0,21.0
2013,53.179859895833374,0.0,13.4,18.0,23.0
2013,55.631268854166656,0.5,12.9,18.0,22.0
2013,78.22431906249997,0.0,12.8,19.0,24.0
2013,77.52143802083334,0.0,13.7,22.0,25.0
2013,76.93733864583332,0.0,13.4,23.0,26.0
2013,54.54187916666667,0.0,11.0,21.0,32.0
2013,54.32788531249998,0.0,7.0,22.0,26.0
2013,70.13553552083334,21.8,9.3,8.0,17.0
2013,75.77159041666665,0.0,11.1,20.0,25.0
2013,75.26611187499996,0.0,5.7,21.0,23.0
2013,73.82188874999999,0.0,9.1,20.0,23.0
2013,71.64593729166664,28.4,1.3,19.0,22.0
2013,53.57636072916667,120.1,4.2,19.0,25.0
2013,56.23252645833333,121.9,9.3,22.0,25.0
2013,73.22515604166664,47.8,11.7,20.0,25.0
