Bureau of Meteorology station number,Year,Month,Day,Daily global solar exposure (MJ/m*m),index
61093,2016,11,4,28.4,673
61093,2016,11,5,28.4,674
61093,2016,11,6,28.4,675
61093,2016,11,7,28.8,676
61093,2016,11,8,19.0,677
61093,2016,11,9,13.8,678
61093,2016,11,10,26.8,679
61093,2016,11,11,25.0,680
61093,2016,11,12,23.0,681
61093,2016,11,13,29.4,682
61093,2016,11,14,15.2,683
61093,2016,11,15,19.6,684
61093,2016,11,16,28.8,685
61093,2016,11,17,27.1,686
61093,2016,11,18,30.1,687
61093,2016,11,19,20.4,688
61093,2016,11,20,24.4,689
61093,2016,11,21,24.3,690
61093,2016,11,22,30.1,691
61093,2016,11,23,22.4,692
61093,2016,11,24,30.6,693
61093,2016,11,25,30.1,694
61093,2016,11,26,25.8,695
61093,2016,11,27,10.7,696
61093,2016,11,28,25.8,697
61093,2016,11,29,22.5,698
61093,2016,11,30,19.5,699
61093,2016,12,1,24.5,700
61093,2016,12,2,26.4,701
61093,2016,12,3,16.5,702
61093,2016,12,4,24.3,703
61093,2016,12,5,18.3,704
61093,2016,12,6,4.8,705
61093,2016,12,7,16.5,706
61093,2016,12,8,28.5,707
61093,2016,12,9,31.3,708
61093,2016,12,10,26.7,709
61093,2016,12,11,29.9,710
61093,2016,12,12,28.8,711
61093,2016,12,13,29.2,712
61093,2016,12,14,18.1,713
61093,2016,12,15,1.2,714
61093,2016,12,16,2.0,715
61093,2016,12,17,27.3,716
61093,2016,12,18,13.4,717
61093,2016,12,19,20.5,718
61093,2016,12,20,30.4,719
61093,2016,12,21,24.2,720
61093,2016,12,22,10.5,721
61093,2016,12,23,18.5,722
61093,2016,12,24,23.4,723
61093,2016,12,25,27.4,724
61093,2016,12,26,31.3,725
61093,2016,12,27,25.9,726
61093,2016,12,28,28.6,727
61093,2016,12,29,28.2,728
61093,2016,12,30,23.7,729
61093,2016,12,31,26.2,730
61093,2017,1,1,5.6,731
61093,2017,1,2,9.8,732
61093,2017,1,3,17.6,733
61093,2017,1,4,21.6,734
61093,2017,1,5,16.4,735
61093,2017,1,6,22.0,736
61093,2017,1,7,26.7,737
61093,2017,1,8,29.3,738
61093,2017,1,9,31.0,739
61093,2017,1,10,18.8,740
61093,2017,1,11,23.1,741
61093,2017,1,12,19.2,742
61093,2017,1,13,28.8,743
61093,2017,1,14,19.0,744
61093,2017,1,15,13.7,745
61093,2017,1,16,27.3,746
61093,2017,1,17,28.6,747
61093,2017,1,18,24.5,748
61093,2017,1,19,4.7,749
61093,2017,1,20,10.9,750
61093,2017,1,21,23.2,751
61093,2017,1,22,22.1,752
61093,2017,1,23,30.0,753
61093,2017,1,24,14.2,754
61093,2017,1,25,4.7,755
61093,2017,1,26,6.4,756
61093,2017,1,27,7.4,757
61093,2017,1,28,29.6,758
61093,2017,1,29,21.3,759
61093,2017,1,30,28.4,760
61093,2017,1,31,18.4,761
61093,2017,2,1,4.3,762
61093,2017,2,2,17.9,763
61093,2017,2,3,5.2,764
61093,2017,2,4,18.0,765
61093,2017,2,5,21.9,766
61093,2017,2,6,27.9,767
61093,2017,2,7,4.4,768
61093,2017,2,8,14.1,769
61093,2017,2,9,27.9,770
61093,2017,2,10,28.1,771
61093,2017,2,11,26.5,772
61093,2017,2,12,20.9,773
61093,2017,2,13,25.9,774
61093,2017,2,14,9.4,775
61093,2017,2,15,20.1,776
61093,2017,2,16,27.0,777
61093,2017,2,17,19.7,778
61093,2017,2,18,16.4,779
61093,2017,2,19,11.1,780
61093,2017,2,20,26.6,781
61093,2017,2,21,22.8,782
61093,2017,2,22,25.8,783
61093,2017,2,23,26.0,784
61093,2017,2,24,24.5,785
61093,2017,2,25,3.4,786
61093,2017,2,26,17.8,787
61093,2017,2,27,17.1,788
61093,2017,2,28,15.7,789
61093,2017,3,1,13.3,790
61093,2017,3,2,20.5,791
61093,2017,3,3,7.2,792
61093,2017,3,4,6.9,793
61093,2017,3,5,8.7,794
61093,2017,3,6,14.6,795
61093,2017,3,7,17.5,796
61093,2017,3,8,13.3,797
61093,2017,3,9,17.1,798
61093,2017,3,10,13.6,799
61093,2017,3,11,17.4,800
61093,2017,3,12,23.0,801
61093,2017,3,13,15.2,802
61093,2017,3,14,5.5,803
61093,2017,3,15,10.6,804
61093,2017,3,16,8.4,805
61093,2017,3,17,4.8,806
61093,2017,3,18,10.6,807
61093,2017,3,19,11.2,808
61093,2017,3,20,11.5,809
61093,2017,3,21,15.5,810
61093,2017,3,22,11.1,811
61093,2017,3,23,5.5,812
61093,2017,3,24,12.5,813
61093,2017,3,25,11.6,814
61093,2017,3,26,18.8,815
61093,2017,3,27,19.8,816
61093,2017,3,28,6.1,817
61093,2017,3,29,18.1,818
61093,2017,3,30,2.4,819
61093,2017,3,31,17.7,820
61093,2017,4,1,15.8,821
61093,2017,4,2,5.7,822
61093,2017,4,3,13.1,823
61093,2017,4,4,12.0,824
61093,2017,4,5,9.1,825
61093,2017,4,6,14.4,826
61093,2017,4,7,15.1,827
61093,2017,4,8,17.1,828
61093,2017,4,9,17.8,829
61093,2017,4,10,12.0,830
61093,2017,4,11,11.6,831
61093,2017,4,12,10.6,832
61093,2017,4,13,12.2,833
61093,2017,4,14,16.9,834
61093,2017,4,15,16.8,835
61093,2017,4,16,16.6,836
61093,2017,4,17,14.1,837
61093,2017,4,18,14.0,838
61093,2017,4,19,12.0,839
61093,2017,4,20,13.9,840
61093,2017,4,21,14.1,841
61093,2017,4,22,12.3,842
61093,2017,4,23,14.6,843
61093,2017,4,24,14.8,844
61093,2017,4,25,9.6,845
61093,2017,4,26,13.9,846
61093,2017,4,27,13.2,847
61093,2017,4,28,14.9,848
61093,2017,4,29,14.7,849
61093,2017,4,30,11.9,850
61093,2017,5,1,13.9,851
61093,2017,5,2,12.3,852
61093,2017,5,3,10.0,853
61093,2017,5,4,8.5,854
61093,2017,5,5,13.5,855
61093,2017,5,6,13.7,856
61093,2017,5,7,13.7,857
61093,2017,5,8,12.1,858
